Id,Title,Description,Author,Platform,Url,Genre,ContentHashTag,View,Rating,BookMarkCount,LikeCount,Type,IsEnd,ImgUrl
43,정령 요리사,"정령 요리사 작품소개: 모든 것을 쏟아부은 시혁의 첫 가게 '요리조리'남들과 달리 성공할 것 같다는 예감에 기세등등하기도 잠시.“……좋은 공부였다고 생각하자.”마음처럼 되지 않는 현실에 실망하던 그의 앞에 나타난 건…….“요리?”대식가 꼬마 정령의 등장, '요리조리'는 다시 문을 열 수 있을 것인가!...",수색영장,리디,https://ridibooks.com/books/1377117928?_rdt_sid=category_bestsellers&_rdt_idx=180&_rdt_arg=1750,퓨전 판타지,"#리다무#웹소설#연재완결",0.0,4.0,0,17,NOVEL,END,https://img.ridicdn.net/cover/1377117928/xxlarge#1
44,음악천재의 힐링 라이프,"음악천재의 힐링 라이프 작품소개: 특별한 경험을 가진 천재의 이야기.“걔는 뭐 번개라도 맞았대?”“아니, 비행기에서 떨어졌다나 봐.”...",라모,리디,https://ridibooks.com/books/425441486?_rdt_sid=category_bestsellers&_rdt_idx=184&_rdt_arg=1750,현대 판타지,"#리다무#웹소설#연재완결#평점4점이상",0.0,4.3,0,160,NOVEL,END,https://img.ridicdn.net/cover/425441486/xxlarge#1
45,레시피를 보는 힐링 국밥집,"초고상승 - 국밥집을 물려 받았는데, 사람들한테 레시피가 느껴진다.",초고상승,문피아,https://novel.munpia.com/412293,현대판타지,"#현대판타지#연예계#요리#힐링",764865.0,0.0,5229,17074,NOVEL,NOT,https://cdn1.munpia.com/tpl/novel/core/covers/newfantasy.jpg
46,숨쉬는 것 보다 등반이 쉬움,신비공 - 내가 만든 탑에 끌려왔다. 그런데 등반이 너무 쉽다.,신비공,문피아,https://novel.munpia.com/428440,"현대판타지, 퓨전","#사이다#시스템#먼치킨#탑등반물",7.0,0.0,3,2,NOVEL,NOT,https://cdn1.munpia.com/tpl/novel/core/covers/newfantasy.jpg
47,"죽음도, 무엇도 두려워 않는 자여","후회깡통 - 그리고, 밑도 끝도 없는 비루한 삶을 산 자여. 부디 지옥의 끝에서 편안히 잠드소서.",후회깡통,문피아,https://novel.munpia.com/425095,판타지,"#판타지#다크판타지#배틀#복수#오컬트#회귀#후회#마왕#신#악마",102.0,0.0,1,0,NOVEL,NOT,https://cdn1.munpia.com/v2/files/cover/2024/0726/22/EZMZOEexMAA
48,장비가 무한으로 장착됨,스담스담 - 새로운 장비를 장착하면 기존의 장비는 해제되는 게 상식이다. [이 빠진 철검 : 장착 중] [낡은 철검 : 장착 중] [고블린의 단검 : 장착 중] [고블린 주술사의 지팡이 : 장착 중] … … …아무래도 나랑은 상관없는 상식인 것 같다.,스담스담,문피아,https://novel.munpia.com/427632,"판타지, 퓨전","#판타지#퓨전#상태창",353.0,0.0,22,1,NOVEL,NOT,https://cdn1.munpia.com/v2/files/cover/2024/0728/20/EZWXwfrFYAA
49,프레세페,kizu - 선택만 있을 뿐 결과는 알 수 없어.,kizu,문피아,https://novel.munpia.com/424882,현대판타지,"#현대판타지",224.0,0.0,0,0,NOVEL,NOT,https://cdn1.munpia.com/tpl/novel/core/covers/newfantasy-23.jpg
50,개천에서 용된 헌터가 빌런도 잘 잡음.,"별마로Ts - 망해버린 세상, 결게의 도움으로 버티는 인간들의 세상에 집중력으로 성장하는 헌터가 탄생한다.",별마로Ts,문피아,https://novel.munpia.com/428202,"현대판타지, 판타지","#판타지#현대판타지#디스토피아#사이다#아포칼립스#헌터#소드마스터#각성#오러",51.0,0.0,3,0,NOVEL,NOT,https://cdn1.munpia.com/tpl/novel/core/covers/newfantasy.jpg
51,귀농했더니 무림고수들이 몰려든다.,"삼사오초 - 귀농했는데 자꾸만 자기가 천마니, 신승이니, 검선이니 하는 할배들이 찾아온다.",삼사오초,문피아,https://novel.munpia.com/426905,"현대판타지, 무협",없음,660.0,0.0,11,14,NOVEL,NOT,https://cdn1.munpia.com/tpl/novel/core/covers/newfantasy-24.jpg
52,던전 탈출,"평타석 - 내 이름은 케인. 평범한 모험가였던 내가 이 지옥 같은 던전에 갇힐 줄은 꿈에도 몰랐다. '생각하는 능력'이라는 기프트 하나만 믿고 시작한 모험이었는데, 지금은 그 능력이 우리의 유일한 희망이 되었다. 내 옆엔 거리 출신의 날카로운 엘리엇과 순박한 시골 무사 로트가 있...",평타석,문피아,https://novel.munpia.com/424848,판타지,"#판타지#던전",325.0,0.0,5,30,NOVEL,NOT,https://cdn1.munpia.com/tpl/novel/core/covers/fantasy.jpg
53,친구가 개발하던 게임이 현실이 되었다,한량. - 나만이 이 게임의 공략법을 알고 있다.,한량.,문피아,https://novel.munpia.com/427911,"현대판타지, 판타지","#현대판타지#게이트#게임시스템#던전#먼치킨#각성",51.0,0.0,4,10,NOVEL,NOT,https://cdn1.munpia.com/tpl/novel/core/covers/newfantasy.jpg
